OrderID,OrderDate,CustomerName,Segment,City,State,Region,Category,SubCategory,Quantity,Sales,Discount,Profit
4415,30-06-2021,Michael Strong,Consumer,North Catherine,Massachusetts,South,Furniture,Tables,10,702.52,0.3,87.28
4416,01-10-2021,Brittany Freeman,Consumer,Robertchester,Virginia,South,Technology,Copiers,2,681.95,0.3,95.88
4417,31-03-2021,Timothy Santos,Corporate,Spencerchester,South Dakota,South,Furniture,Tables,8,505.39,0,133.6
4418,31-03-2021,Dalton Kennedy,Home Office,South Alanview,Massachusetts,South,Furniture,Furnishings,8,1540.16,0.3,244.81
4419,07-08-2024,Jennifer Thomas,Consumer,West Joshuafurt,Connecticut,South,Furniture,Chairs,6,998.76,0.2,156.85
4420,22-08-2022,Brian Rogers,Home Office,Vegaberg,Illinois,South,Furniture,Bookcases,2,1871.15,0.1,424.18
4421,25-09-2024,Bryan Lee,Corporate,South Carla,West Virginia,West,Technology,Copiers,8,1013.26,0.2,185.73
4422,22-12-2022,Alicia Pope,Home Office,South Scottchester,Pennsylvania,East,Technology,Copiers,3,1932.46,0.1,345.39
4423,06-02-2022,Nathan Rush,Corporate,East Thomasfort,New Hampshire,West,Technology,Copiers,1,1006.74,0,150.43
4424,26-01-2024,Michael Martin,Corporate,Joshualand,Idaho,East,Technology,Computers,5,1671.71,0.2,271.3
4425,15-08-2022,Eric Calhoun,Consumer,Walkerfort,Oregon,South,Furniture,Bookcases,8,1256.39,0.3,102.48
4426,25-10-2022,Danielle Saunders,Home Office,Georgemouth,Hawaii,Central,Furniture,Furnishings,9,264.56,0.1,71.23
4427,20-10-2022,Haley Williams,Home Office,Port Andrea,Utah,East,Technology,Accessories,2,1411.3,0,379.44
4428,15-07-2025,Terry Berry,Corporate,Laurenberg,North Dakota,South,Furniture,Furnishings,2,1852.82,0.2,439.96
4429,31-07-2025,Nathan Moyer,Home Office,Josephborough,Texas,Central,Office Supplies,Paper,3,266.65,0.2,41.11
4430,17-01-2021,Jack Singh,Consumer,West Jennifer,Iowa,Central,Technology,Accessories,9,553.05,0.1,42.83
4431,06-05-2024,Jesse Delgado,Corporate,Stephenfort,Montana,Central,Office Supplies,Pens,2,1508.89,0.1,238.48
4432,22-11-2021,Joseph Rivas,Corporate,East Anthonymouth,Kansas,Central,Technology,Copiers,5,1131.09,0.2,100.75
4433,15-12-2024,Aaron Ortiz,Corporate,Henrybury,Arizona,South,Technology,Accessories,5,714.96,0.2,61.82
4434,15-01-2021,Catherine Moore,Corporate,New Alisonborough,Kentucky,South,Technology,Copiers,1,1070.35,0.1,145.19
4435,23-09-2024,Melissa Harris,Corporate,North Rebecca,Kentucky,East,Office Supplies,Labels,7,815.67,0.3,164.76
4436,21-02-2024,Charles Baldwin,Consumer,Bateshaven,Rhode Island,South,Furniture,Tables,6,1231.51,0.2,156.64
4437,13-04-2021,Shane Fletcher,Home Office,Bellborough,Colorado,South,Office Supplies,Pens,7,1757.46,0.2,146.99
4438,26-09-2023,Jason Holmes,Home Office,Port Sandraport,Alabama,East,Furniture,Bookcases,10,830.33,0.2,187.23
4439,10-01-2022,Ralph Brown,Corporate,New Jasonbury,South Dakota,West,Office Supplies,Pens,9,601.84,0.2,88.85
4440,17-09-2023,Timothy Wang,Home Office,Judymouth,Oregon,Central,Technology,Accessories,9,904.02,0,116.48
4441,20-03-2024,Jodi Jenkins,Home Office,East Gina,Nebraska,South,Technology,Copiers,10,1600.64,0,318.07
4442,25-12-2021,Curtis Martinez,Consumer,East John,West Virginia,East,Technology,Copiers,9,1946.85,0.3,68.8
4443,12-08-2023,Cynthia Vance,Corporate,Lake Jeffreytown,Louisiana,South,Technology,Computers,2,1819.19,0.3,202.01
4444,17-06-2024,Ashley Navarro,Home Office,New Veronica,Hawaii,West,Furniture,Bookcases,6,121.32,0.1,16.15
4445,26-09-2023,Joel Walker,Home Office,Port Benjamin,South Dakota,West,Office Supplies,Labels,4,839.34,0.1,191.48
4446,07-04-2022,Jennifer Haney,Corporate,North Frances,Arizona,South,Office Supplies,Pens,9,118.06,0.1,11.15
4447,03-03-2024,Devon Brown,Corporate,New Paulside,Delaware,South,Office Supplies,Paper,9,1686.67,0.3,250.15
4448,31-01-2024,Benjamin Burns,Corporate,New Jeffreymouth,Oklahoma,West,Technology,Phones,6,295.98,0.3,14.14
4449,26-01-2025,John Vang,Consumer,Tracishire,Idaho,East,Office Supplies,Pens,9,781.43,0.1,79.84
4450,28-11-2022,Dawn Porter,Corporate,North Andrewport,Montana,East,Technology,Accessories,7,1218.74,0.2,173.23
4451,13-12-2022,Jessica Butler,Home Office,Cortezhaven,Texas,Central,Office Supplies,Pens,4,1224.89,0.2,190.34
4452,22-12-2020,Travis Ward,Consumer,Harrisside,Nebraska,Central,Office Supplies,Labels,7,113.11,0.3,13.28
4453,22-05-2021,Jessica Reid,Consumer,Karenborough,Vermont,East,Office Supplies,Paper,1,303.84,0,57.22
4454,27-06-2024,Terry Robinson,Consumer,Lake Haley,Oklahoma,Central,Furniture,Furnishings,5,700.17,0.1,137.72
4455,27-11-2021,Katherine Johnson,Home Office,Kimberlyport,Nevada,East,Technology,Computers,9,1871.39,0,324.81
4456,19-03-2021,Russell Martinez,Corporate,West Steven,Texas,East,Office Supplies,Paper,9,785.13,0.1,150.13
4457,02-10-2020,Paul Sanders,Consumer,Parsonsfurt,Louisiana,South,Furniture,Tables,10,310.83,0.1,28.4
4458,17-04-2023,Martha Meyer,Home Office,New Michelle,Indiana,South,Office Supplies,Paper,9,325.61,0.2,47.58
4459,05-02-2024,Mackenzie Nelson,Home Office,Juliaberg,Indiana,West,Office Supplies,Paper,1,532.96,0.2,74.3
4460,14-02-2024,Robert Mccarthy,Home Office,West Samuelbury,Massachusetts,East,Furniture,Bookcases,8,1829.38,0,432.54
4461,07-02-2023,Rachel Harrington,Corporate,South Conniemouth,Pennsylvania,Central,Technology,Phones,7,1524.56,0,326.97
4462,07-01-2021,David Alexander,Corporate,North Sarah,New Jersey,West,Office Supplies,Binders,3,659.15,0.1,40.12
4463,04-03-2021,Dana Young,Consumer,Goldenside,Florida,Central,Office Supplies,Binders,7,1182.63,0.1,309.19
4464,31-05-2025,Amber Medina,Corporate,New Breannaton,Wisconsin,East,Office Supplies,Pens,5,475.53,0.2,83.92
4465,23-04-2023,Keith James,Corporate,Jenniferfurt,South Dakota,West,Furniture,Chairs,8,1375.8,0.3,83.55
4466,14-11-2023,Steven Jenkins DDS,Corporate,East Brianna,Maine,East,Furniture,Bookcases,9,707.17,0.2,122.49
4467,12-04-2024,Brandi Everett,Consumer,Jacksonview,Rhode Island,West,Technology,Phones,6,1015.18,0,74.82
4468,17-04-2021,Julie Barker,Home Office,Richardville,Ohio,West,Technology,Phones,2,955.25,0.3,98.42
4469,05-10-2020,Allison Ayala,Home Office,South Erica,Missouri,East,Office Supplies,Pens,10,1029.03,0.2,62.91
4470,24-09-2021,Jerome Fleming,Corporate,West Lydiamouth,Oklahoma,East,Technology,Accessories,10,1222.91,0.2,167.92
4471,30-07-2024,David Sims,Consumer,Port Karenside,Kentucky,West,Furniture,Chairs,1,1176.44,0,64.12
4472,14-04-2022,John Franklin,Consumer,South Sarah,Utah,Central,Furniture,Chairs,2,1130.87,0.3,117.11
4473,24-10-2021,Susan Stuart,Corporate,South Jenniferborough,Kentucky,East,Technology,Accessories,9,540.82,0.2,107.72
4474,22-02-2023,Jeffrey Bernard,Corporate,Christophertown,Virginia,South,Furniture,Bookcases,1,370.7,0.3,45.9
4475,19-06-2021,Catherine Ramirez,Home Office,North Patriciahaven,California,South,Office Supplies,Binders,3,511.8,0.1,46.44
4476,05-08-2024,Jessica Hale,Home Office,Perkinsshire,Connecticut,West,Office Supplies,Labels,5,1740.62,0,383.3
4477,18-07-2023,Mary Hill,Home Office,New Jessicaport,Nevada,South,Office Supplies,Pens,8,565.57,0.1,77.66
4478,26-04-2025,Christine Rose,Home Office,Melindaton,Delaware,Central,Technology,Copiers,5,1974.91,0.3,332.2
4479,27-12-2024,Ashley Dyer,Corporate,Harrisonborough,Ohio,West,Technology,Computers,4,160.52,0.2,25.33
4480,12-09-2025,Jennifer Thompson,Corporate,Port Stephanie,Georgia,West,Office Supplies,Labels,8,1002.53,0,52.49
4481,19-09-2025,Kayla Hudson,Corporate,Goodwinstad,Utah,South,Technology,Computers,5,80.07,0.3,16.42
4482,12-05-2022,Colleen Phillips,Home Office,South Sarah,Minnesota,West,Technology,Accessories,6,1672.56,0.1,382.41
4483,10-12-2022,Lisa Evans,Consumer,Port Gloriashire,Colorado,East,Office Supplies,Paper,5,938.44,0.1,156.33
4484,30-12-2023,Jacob Sanchez,Consumer,Sandraland,Oklahoma,West,Furniture,Tables,2,765.5,0.3,54.67
4485,26-08-2021,Vernon Thompson,Consumer,Latoyaborough,Kansas,Central,Office Supplies,Pens,6,263.01,0,58.54
4486,13-12-2021,Lisa Long,Consumer,New Cynthiaborough,Minnesota,West,Furniture,Bookcases,3,1868.29,0.2,308.86
4487,16-11-2024,Mary Reid,Home Office,Parkerbury,Washington,Central,Office Supplies,Binders,9,89.88,0.1,13.45
4488,14-10-2020,Mary Phillips,Home Office,West Victoria,Maine,Central,Technology,Phones,5,1236.01,0.1,319.79
4489,20-07-2024,Angela Allen,Home Office,Wagnerstad,Indiana,West,Furniture,Bookcases,9,1958.27,0.1,96.3
4490,12-06-2021,Kimberly Nelson,Corporate,Chaveztown,North Dakota,South,Technology,Phones,7,547.69,0.1,130.62
4491,11-06-2023,Jocelyn Jenkins,Consumer,Shortmouth,Hawaii,West,Technology,Copiers,1,398.71,0.2,80.68
4492,03-06-2025,Yolanda King,Corporate,West Jenniferport,Vermont,Central,Technology,Accessories,7,1912.07,0,568.73
4493,09-06-2023,Barbara Summers,Home Office,Rebekahbury,Mississippi,Central,Technology,Computers,9,1216.11,0.1,99.36
4494,19-02-2025,Ryan Silva,Home Office,Port Jessica,Alaska,West,Office Supplies,Labels,1,369.95,0.2,39.94
4495,07-10-2023,Eduardo Davies,Corporate,North Tara,North Carolina,West,Technology,Accessories,4,859.23,0.1,39.59
4496,08-01-2022,April Galvan,Consumer,Juanhaven,Maryland,East,Furniture,Bookcases,9,1763.62,0,513.32
4497,20-10-2024,Brenda Martinez,Home Office,Dawnfurt,Mississippi,West,Furniture,Tables,9,338.75,0.2,80.52
4498,17-03-2025,Amy Woodward,Corporate,Meganhaven,Wisconsin,South,Furniture,Furnishings,10,390.66,0.3,70.93
4499,19-12-2021,Deborah Horton,Consumer,Veronicaland,Oregon,East,Office Supplies,Paper,3,554.39,0,138.95
4500,08-10-2024,Robert Gallagher,Corporate,Patrickfort,Vermont,Central,Furniture,Furnishings,4,1225.76,0.3,109.97
4501,02-08-2022,Diane Johnson,Home Office,Port Julie,Ohio,West,Furniture,Tables,6,232.87,0.1,31.78
4502,30-12-2024,Jamie Walker,Consumer,Kanechester,West Virginia,East,Office Supplies,Paper,6,762.07,0.2,134.72
4503,05-06-2023,Harold Peters,Home Office,Josephhaven,Oregon,South,Technology,Phones,9,1106.89,0.2,79.48
4504,25-08-2025,David Carroll,Home Office,Roberthaven,Arizona,West,Office Supplies,Binders,7,1743.74,0,94.66
4505,08-07-2021,Mike Baxter,Corporate,East Ellen,Delaware,Central,Furniture,Tables,9,1925.78,0.1,487.9
4506,16-06-2025,Lucas Mason,Corporate,East Shellyshire,Rhode Island,East,Office Supplies,Pens,2,870.79,0.1,232.29
4507,11-07-2023,Daniel Barber,Consumer,East Brenda,Montana,East,Office Supplies,Pens,3,889.38,0.1,63.31
4508,04-04-2024,Emily Bauer,Corporate,North Jeffreytown,Wyoming,South,Office Supplies,Pens,7,1008.37,0.2,142.62
4509,13-07-2022,Amy Bailey,Consumer,South Kimberly,Massachusetts,South,Furniture,Bookcases,2,1393.78,0.1,227.93
4510,24-05-2021,Judith Brooks,Consumer,Troychester,Arizona,South,Office Supplies,Labels,4,1117.7,0,125.45
4511,05-12-2021,Kenneth Smith,Corporate,North Johnton,Georgia,East,Office Supplies,Binders,8,1304.25,0.3,112.04
4512,07-04-2022,Kendra Hunter,Corporate,Lake Laura,Nevada,West,Technology,Computers,2,373.73,0.1,71.23
4513,07-09-2022,Timothy Ramirez,Home Office,Michaelville,Alabama,South,Technology,Accessories,4,1861.03,0.1,199.7
4514,22-04-2024,Richard Floyd,Consumer,North Scottchester,Colorado,West,Office Supplies,Paper,8,1773.11,0.3,281.65
4515,04-06-2023,William Barajas,Corporate,Cowanmouth,Idaho,Central,Technology,Phones,9,28.38,0,2.97
4516,30-07-2023,Margaret Fisher,Consumer,Darrellfort,Iowa,Central,Technology,Phones,7,461.98,0,56.17
4517,01-03-2022,Sarah Bishop,Corporate,Timothyburgh,New York,Central,Office Supplies,Labels,3,973.49,0.1,54.87
4518,01-06-2023,Samantha Grant,Home Office,North Jeffrey,Indiana,East,Technology,Accessories,6,776.43,0.2,125.97
4519,15-08-2021,Sara Massey,Consumer,West Stephanie,Michigan,West,Furniture,Tables,7,270.75,0,70.91
4520,23-04-2024,Jocelyn Ruiz,Consumer,North Angelahaven,Rhode Island,Central,Furniture,Chairs,2,1118.06,0,88.96
4521,23-03-2024,Lisa Hodge,Consumer,Davidberg,Hawaii,West,Office Supplies,Pens,8,233.57,0.2,46.44
4522,10-10-2020,Kristin Richard,Consumer,East Larry,Maine,West,Office Supplies,Labels,3,674.59,0.3,129.12
4523,02-02-2024,Julie Watson,Home Office,Pattonhaven,Illinois,South,Technology,Computers,4,1764.35,0.1,439.49
4524,22-12-2020,John Wheeler,Corporate,East Michaelburgh,Arizona,East,Technology,Accessories,8,1707.94,0.3,168.41
4525,26-02-2025,Andrea Hayes,Consumer,Andrewfurt,Utah,South,Technology,Accessories,8,1480.57,0.2,343.13
4526,10-05-2024,Katherine Hanson,Home Office,Andrewtown,Tennessee,East,Office Supplies,Binders,10,1475.79,0.1,386.2
4527,06-03-2024,Renee Finley,Corporate,Mossland,Vermont,South,Technology,Copiers,8,1845.02,0,209.86
4528,19-10-2021,Tonya Evans,Consumer,North Kimview,Texas,Central,Office Supplies,Binders,1,847.65,0.1,108.15
4529,22-11-2024,Steve Smith,Consumer,Markside,Colorado,South,Furniture,Furnishings,7,1085.76,0.3,71.74
4530,20-10-2020,John Myers,Corporate,Williamsland,Nevada,South,Furniture,Bookcases,5,55.02,0.3,2.81
4531,01-07-2025,Angel Lane,Home Office,Powellhaven,North Carolina,South,Furniture,Furnishings,3,226.49,0,33.25
4532,26-08-2025,David Walker,Consumer,South Alexaside,Michigan,West,Furniture,Chairs,9,1865.87,0.2,399.2
4533,19-02-2022,Jennifer Montgomery,Home Office,Florestown,Missouri,West,Technology,Computers,4,1154.04,0.1,258.58
4534,14-04-2022,Brenda Guerrero,Home Office,North Helenmouth,Pennsylvania,Central,Furniture,Furnishings,3,485.64,0,130.29
4535,10-11-2024,Vincent Hernandez,Home Office,East Justin,Washington,South,Technology,Computers,7,1002.41,0,229.76
4536,25-07-2024,Lisa Baker,Consumer,South George,Maine,South,Furniture,Chairs,6,1538.06,0.3,99.07
4537,20-09-2023,Anna Todd,Home Office,Stevensview,West Virginia,South,Technology,Computers,3,1647.05,0.2,98.57
4538,23-12-2022,Sean Moreno,Consumer,Michaelport,Arizona,South,Furniture,Bookcases,9,1336.76,0,97.92
4539,22-10-2023,Cheryl Jones,Corporate,Byrdhaven,Virginia,South,Technology,Computers,8,96.18,0.1,9.81
4540,16-07-2025,Dr. Mathew Ball III,Home Office,Justinshire,West Virginia,South,Furniture,Bookcases,5,1845.1,0.1,422.06
4541,13-10-2022,Justin Owens,Home Office,East Arielbury,Ohio,Central,Technology,Computers,2,1321.34,0.1,210.59
4542,12-02-2025,Lindsay Taylor,Corporate,West Courtneyfort,Kansas,West,Furniture,Chairs,8,851.87,0,97.31
4543,23-03-2023,Kathryn Vang,Corporate,South Brian,Arizona,South,Furniture,Furnishings,3,1143.95,0,161.25
4544,30-06-2022,Ryan Young,Consumer,North Jennifer,Oregon,West,Furniture,Furnishings,9,1129.95,0,113.72
4545,12-11-2021,Benjamin Johnson,Home Office,Lake Deborah,New Jersey,East,Technology,Copiers,10,240.78,0.1,28.22
4546,15-03-2024,Rachel King,Consumer,East Bethhaven,Alabama,Central,Office Supplies,Paper,10,1668.49,0.3,236.62
4547,29-11-2024,Angela Henderson,Consumer,Martinezfort,Iowa,West,Office Supplies,Labels,3,748.32,0,195.22
4548,27-07-2021,Tina Burch,Consumer,Port Virginiamouth,Florida,East,Technology,Copiers,7,1549.31,0,464.07
4549,24-10-2022,Michelle Williams,Home Office,New Lindseyberg,Hawaii,East,Furniture,Chairs,7,1566.55,0.2,358.75
4550,05-03-2022,Mr. Curtis Smith II,Consumer,West Kimberlychester,Arizona,Central,Office Supplies,Paper,6,1160.15,0,84.01
4551,24-07-2021,William Wright,Corporate,Anthonymouth,North Dakota,East,Office Supplies,Binders,9,1999.74,0.2,390.21
4552,12-10-2024,Robert Burns,Home Office,Wendyside,Pennsylvania,South,Office Supplies,Paper,1,1033.91,0,118.22
4553,25-10-2023,Rachel Diaz,Corporate,South Paul,Kansas,West,Technology,Accessories,1,1923.64,0.1,411.81
4554,10-03-2025,William Diaz,Corporate,Scotttown,New York,South,Office Supplies,Binders,10,794.93,0.2,76.36
4555,27-09-2021,Heather Foster,Corporate,Lake Kristinaburgh,Mississippi,South,Technology,Accessories,8,1767.93,0.3,199.1
4556,06-02-2021,Peter Mann,Home Office,Loritown,Illinois,South,Office Supplies,Paper,2,1373.1,0.3,186.91
4557,21-09-2023,Alexander Rodriguez,Home Office,Angelabury,Ohio,West,Furniture,Tables,8,1319.99,0.2,56.29
4558,02-12-2020,Austin Martinez,Home Office,Bakerside,South Carolina,South,Technology,Accessories,6,1802.12,0.1,396.45
4559,30-05-2025,Tracey Shaw,Consumer,Christopherbury,Massachusetts,Central,Technology,Phones,6,1183.2,0,269.26
4560,21-02-2023,Ricky Collins,Corporate,Jesseville,Montana,West,Office Supplies,Pens,6,1529.32,0.3,91.27
4561,07-02-2021,Jennifer Powers,Home Office,North Stacey,Nebraska,South,Technology,Accessories,6,72.12,0.1,5.65
4562,31-05-2022,Ryan Chambers,Consumer,Port Colin,New York,West,Furniture,Tables,9,1375.24,0.2,227.64
4563,14-02-2021,Corey Peterson,Consumer,Samuelton,Mississippi,West,Furniture,Bookcases,3,919.01,0,117.81
4564,16-08-2024,Crystal Cline,Consumer,West Ericshire,Alaska,Central,Office Supplies,Paper,2,749.16,0,185.82
4565,03-11-2023,Ryan Evans,Consumer,Elliottfurt,Illinois,East,Furniture,Furnishings,6,869,0.1,160.21
4566,18-08-2023,Katherine Manning,Home Office,East Lindsayton,Hawaii,Central,Technology,Computers,1,1503.58,0,129.22
4567,16-12-2020,Hector Walton,Consumer,Timothyland,Florida,East,Furniture,Chairs,2,160.08,0.1,15.19
4568,11-09-2024,Elizabeth Castro,Corporate,Lake Ronald,Ohio,West,Furniture,Tables,6,197.61,0.2,25.24
4569,05-06-2021,Christine Coleman,Home Office,East Brandonland,Minnesota,Central,Office Supplies,Labels,9,467.38,0.1,107.67
4570,18-06-2025,Jacob Valdez,Consumer,Phillipmouth,Georgia,East,Furniture,Chairs,7,1182.03,0.1,284.89
4571,29-06-2025,Jeffrey Yu,Home Office,Jamesmouth,Alaska,East,Furniture,Bookcases,2,1346.48,0.2,151.02
4572,30-05-2021,Nathan Chavez,Home Office,Wadestad,Rhode Island,East,Office Supplies,Paper,7,218.65,0.2,49.89
4573,16-08-2022,Michael Davis,Corporate,Lake Tammie,New York,West,Furniture,Furnishings,5,1256.96,0.2,275.89
4574,19-10-2020,Alexa Dean,Home Office,Donaldchester,Vermont,West,Office Supplies,Paper,7,1399.75,0.1,259.75
4575,26-02-2022,Patrick Mcdaniel,Home Office,Scotttown,Idaho,West,Office Supplies,Paper,3,1396.87,0.1,289.46
4576,13-02-2025,Catherine Wallace,Consumer,Michaelton,Arkansas,Central,Furniture,Tables,4,1253.51,0.3,94.13
4577,02-01-2024,Zachary Yates,Corporate,Eatonside,Wyoming,Central,Furniture,Chairs,2,469.04,0,81.16
4578,26-07-2024,Renee Simpson,Consumer,Markbury,Massachusetts,East,Furniture,Bookcases,2,814.55,0.1,107.72
4579,03-05-2025,Jared Wilson,Home Office,Craigmouth,New Hampshire,South,Technology,Computers,7,1371.55,0.3,85.51
4580,11-01-2024,Miss Amy Miller,Corporate,Shahborough,Oklahoma,Central,Furniture,Furnishings,9,754.86,0.1,132.14
4581,03-08-2021,Robert Savage,Corporate,Haynesberg,Pennsylvania,Central,Technology,Phones,9,592.8,0.1,81.19
4582,07-09-2025,Daniel Avila,Consumer,Smithport,North Carolina,East,Technology,Computers,6,596.7,0.3,115.09
4583,21-12-2020,John Lopez,Consumer,Riverashire,Alabama,East,Office Supplies,Paper,8,188.75,0.1,17.17
4584,10-04-2022,Jeffrey Shepard,Home Office,Rojasside,Wyoming,South,Technology,Phones,8,304.48,0.1,32.69
4585,27-11-2022,Catherine Schmitt,Home Office,Lake Bradley,Alabama,Central,Furniture,Bookcases,9,1901.94,0.3,127.34
4586,07-07-2021,Krista Hernandez,Home Office,Angelafurt,Rhode Island,West,Office Supplies,Binders,6,971.71,0.2,156.76
4587,21-08-2022,Julia Allen,Consumer,Hallstad,New Hampshire,Central,Furniture,Chairs,10,1073.54,0.2,55.43
4588,18-11-2024,Angela Taylor,Consumer,New Troyville,Idaho,East,Office Supplies,Paper,1,437.42,0,110.5
4589,14-10-2022,Sarah Mcbride,Home Office,Angelabury,New York,Central,Furniture,Bookcases,8,463.69,0.1,72.34
4590,13-09-2021,Courtney Sparks,Home Office,South Stephen,Massachusetts,South,Furniture,Tables,6,831.74,0,64.66
4591,05-09-2024,Edward Bowman,Corporate,Stevenberg,Hawaii,Central,Technology,Copiers,8,528.48,0,58.93
4592,01-11-2023,Jeffrey Williams,Consumer,Jordanhaven,Arizona,Central,Furniture,Bookcases,7,315.71,0.2,14.48
4593,14-03-2022,Ms. Stephanie Jones,Consumer,Howardfort,Massachusetts,West,Technology,Computers,9,1269.76,0,376.18
4594,26-12-2024,Melissa Berg,Corporate,South Terri,Michigan,West,Office Supplies,Paper,6,339.67,0.2,17.6
4595,15-12-2022,Ethan Chavez,Corporate,Howardton,New Hampshire,West,Furniture,Chairs,8,1742.57,0.3,219.98
4596,28-11-2022,Johnny Gutierrez,Consumer,Gomezmouth,Mississippi,West,Technology,Phones,2,551.75,0.2,108.45
4597,24-11-2021,Preston Hendrix,Corporate,South Heidiville,Nevada,South,Office Supplies,Binders,2,1529.76,0.3,99.4
4598,22-06-2021,Gary Ortiz,Consumer,North Laurenhaven,North Dakota,East,Office Supplies,Pens,10,1120.61,0.1,120.53
4599,24-03-2023,Steven Hartman,Consumer,Churchchester,Delaware,West,Office Supplies,Binders,6,739.2,0.1,124.29
4600,03-06-2024,Bradley Wood,Consumer,West Alison,South Carolina,Central,Technology,Phones,2,1867.15,0,495.11
